id,created_at,retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Tweet,URLs,Fake or Not
759788124511866880,2016-07-31 16:29:39,36,61,0,0.43,0.023622047244094488,0,"Donald locks self in Trump Tower, refuses to listen to campaign advisors banging on door and pleading for him to stop tweeting.",[],0
759765089176195072,2016-07-31 14:58:07,11,20,0,0.43,0.036585365853658534,0,Donald Trump wipes ass with American flag soaked in dead soldier's family's tears.,[],0
759751277899374592,2016-07-31 14:03:14,35,0,0,0.43,0.12087912087912088,0,RT @WarrenHolstein: The kid on the right is related to Nostradamus. https://t.co/L2bRtNXsJ1,['https://t.co/L2bRtNXsJ1'],0
759131184823726081,2016-07-29 20:59:13,8,18,0,0.43,0.04878048780487805,0,Trump threatens to burst Bill's balloons.,[],0
759078413810462720,2016-07-29 17:29:31,7,8,0,0.43,0.075,0,Mike Pence defends sucking Satan's cock.,[],0
759061493040242688,2016-07-29 16:22:17,18,30,0,0.43,0.0136986301369863,0,Screaming orange monster criticizes accomplished woman for raising voice.,[],0
758811167137542144,2016-07-28 23:47:34,21,14,0,0.43,0.07272727272727272,0,Donald Trump praises North Korea for strong leadership.,[],0
758653124269711360,2016-07-28 13:19:34,40,47,0,0.43,0.1,0,Donald Trump names Vladimir Putin as his Secretary of State.,[],0
758509671753846784,2016-07-28 03:49:32,25,55,0,0.43,0.05357142857142857,0,"Donald Trump stews in front of enormous flatscreen in empty mansion, angrily texts Vladimir Putin. #DemsinPhilly",[],0
758345544867741696,2016-07-27 16:57:21,30,32,0,0.43,0.03529411764705882,0,Donald Trump suggests we make American flag completely red and add hammer and sickle.,[],0
758125790403956740,2016-07-27 02:24:08,22,38,0,0.43,0.08641975308641975,0,Monica Lewinsky sits at home watching Bill Clinton at DNC while licking her lips.,[],0
758073634284077056,2016-07-26 22:56:53,20,38,0,0.43,0.024390243902439025,0,"Hillary Clinton breaks glass ceiling, being treated for minor lacerations on head.",[],0
757968150721859584,2016-07-26 15:57:44,7,16,0,0.43,0.06896551724137931,0,"Bernie supporters at DNC cry, suck thumbs and make a fuss.",[],0
757965496377602048,2016-07-26 15:47:11,16,14,0,0.43,0.07017543859649122,0,Melania Trump refuses to wear Michelle Obama mask in bed.,[],0
757933409650012161,2016-07-26 13:39:41,42,59,0,0.43,0.06329113924050633,0,"Donald Trump bashes Michelle Obama's speech, gives copy to Melania to memorize.",[],0
757710769005953025,2016-07-25 22:54:59,1454,0,0,0.43,0.13380281690140844,0,RT @WarrenHolstein: I voted for Bernie. I was a training director for NYPIRG. I'm voting Hillary. Why? Hitler killed 6 million Jews and I'm…,[],0
757340766792548357,2016-07-24 22:24:44,10,27,0,0.43,0.034482758620689655,0,"Debbi Wasserman Schultz forced to step down, unable to support weight of enormous name.",[],0
756476107961016320,2016-07-22 13:08:53,10,31,0,0.43,0.053763440860215055,0,"Donald Trump's RNC speech kicks off apocalypse, millions helplessly stare at pretty balloons.",[],0
756150156408524800,2016-07-21 15:33:40,10,24,0,0.43,0.13559322033898305,0,Ted Cruz celebrates triumph at RNC. https://t.co/AvVqm42oxQ,['https://t.co/AvVqm42oxQ'],0
755981749021270016,2016-07-21 04:24:29,24,41,0,0.43,0.10666666666666667,0,Donald Trump attempts to suck Mike Pence's tan off. https://t.co/8HWZbzMhsq,['https://t.co/8HWZbzMhsq'],0
755971707991629824,2016-07-21 03:44:35,12,14,0,0.43,0.06779661016949153,0,Ted Cruz makes Donald Trump put small hands over big mouth.,[],0
755795267929202688,2016-07-20 16:03:28,13,23,0,0.43,0.08823529411764706,0,More spawn from Donald Trump's orange penis to speak at RNC tonight.,[],0
755432716267642880,2016-07-19 16:02:49,16,22,0,0.43,0.13725490196078433,0,"Melania Trump praises Vanilla Ice's ""Ice Ice Baby.""",[],0
755275612282097664,2016-07-19 05:38:32,15,28,0,0.43,0.14285714285714285,0,Carlos Mencia praises Melania Trump's RNC speech.,[],0
755041393358278656,2016-07-18 14:07:50,20,22,0,0.43,0.05660377358490566,0,Republican National Convention food court bans tacos.,[],0
754068392617897984,2016-07-15 21:41:29,16,10,0,0.43,0.07142857142857142,0,Turkey cooked.,[],0
753940750866456576,2016-07-15 13:14:17,17,14,0,0.43,0.05128205128205128,0,Newt Gingrich demands ban on all curry.,[],0
753585271392854016,2016-07-14 13:41:44,9,11,0,0.43,0.022222222222222223,0,Donald Trump promises everyone's email will be on a government server when he's president.,[],0
753229773757902848,2016-07-13 14:09:07,7,11,0,0.43,0.07692307692307693,0,Donald Trump and Ruth Bader Ginsburg caught furiously making out.,[],0
752578603704025088,2016-07-11 19:01:36,17,21,0,0.43,0.0625,0,Donald Trump slams Muslims for celebrating 7/11.,[],0
751484170678001664,2016-07-08 18:32:42,4,9,0,0.43,0.07317073170731707,0,"El Chapo escapes, Trump triples security.",[],0
751438315014987776,2016-07-08 15:30:30,11,16,0,0.43,0.07407407407407407,0,"America grieves, NRA cackles maniacally in background.",[],0
751278186193821698,2016-07-08 04:54:12,37,32,0,0.43,0.06666666666666667,0,World goes mad.,[],0
751079493025075200,2016-07-07 15:44:40,10,5,0,0.43,0.08888888888888889,0,Donald Trump praises Adolf Hitler's mustache.,[],0
751059775660621825,2016-07-07 14:26:19,9,11,0,0.43,0.023255813953488372,0,Reality television getting way too violent.,[],0
750738771272933376,2016-07-06 17:10:45,15,17,0,0.43,0.05128205128205128,0,Ann Coulter demands to know why no one at Fox News ever sexually harassed her.,[],0
750707054256480256,2016-07-06 15:04:43,10,10,0,0.43,0.06666666666666667,0,Oscar Pistorius has more legs to stand on than Donald Trump.,[],0
750698035521458176,2016-07-06 14:28:53,11,8,0,0.43,0.08571428571428572,0,"Donald Trump praises Baton Rouge police's treatment of 'CD terrorist.""",[],0
750512909982265344,2016-07-06 02:13:16,5,12,0,0.43,0.06153846153846154,0,Donald Trump says 'Saddam Hussein's rape rooms weren't half bad.',[],0
750071365210869760,2016-07-04 20:58:43,16,36,0,0.43,0.08928571428571429,0,Asshole brings coleslaw with raisins to 4th of July BBQ.,[],0
749613316465713152,2016-07-03 14:38:36,10,23,0,0.43,0.08571428571428572,0,Bill Clinton finally fucks Hillary.,[],0
748563974959038464,2016-06-30 17:08:53,12,14,0,0.43,0.018691588785046728,0,Donald Trump suddenly decides to have opinion about abortion ruling after polling poorly with evangelicals.,[],0
748169125189541888,2016-06-29 14:59:54,50,63,0,0.43,0.04938271604938271,0,Pile of garbage gives speech in front of pile of garbage. https://t.co/6i43LzElvG,['https://t.co/6i43LzElvG'],0
747441304846667776,2016-06-27 14:47:48,10,7,0,0.43,0.0379746835443038,0,Texas to celebrate abortion ruling with massive raw-dogging next Cinco de Mayo.,[],0
746352783771697152,2016-06-24 14:42:24,21,21,0,0.43,0.045454545454545456,0,"World economy crumbles, Donald Trump shows off pretty golf course.",[],0
746341544387551233,2016-06-24 13:57:45,47,51,0,0.43,0.058823529411764705,0,New poll says most Americans think David Cameron was that guy who directed 'Titanic.',[],0
746086662774603777,2016-06-23 21:04:56,6,19,0,0.43,0.05084745762711865,0,"Donald Trump takes trip to Scotland, befriends other ogres.",[],0
746006876274462720,2016-06-23 15:47:54,4,14,0,0.43,0.0759493670886076,0,"Donald Trump praises Freddie Gray ruling, says 'he wasn't my African American.'",[],0
745967244455383041,2016-06-23 13:10:25,24,18,0,0.43,0.05454545454545454,0,Millions of Americans still believe Brexit is a cookie.,[],0
745652292855169024,2016-06-22 16:18:54,10,14,0,0.43,0.022556390977443608,0,"Teleprompter apologizes to Donald Trump for not having any words about how 'smart, rich, powerful or what a great businessman' he is.",[],0
745627393566642176,2016-06-22 14:39:58,10,8,0,0.43,0.024096385542168676,0,"Donald Trump refers to self as 'king of debt,' asks to borrow stupid voters' trust.",[],0
745271690339426304,2016-06-21 15:06:32,23,41,0,0.43,0.03333333333333333,0,Donald Trump spends majority of campaign funds on spraytans.,[],0
745238070568558593,2016-06-21 12:52:56,8,20,0,0.43,0.041666666666666664,0,Donald Trump's campaign fund smaller than hands.,[],0
744905131699875841,2016-06-20 14:49:57,9,22,0,0.43,0.031578947368421054,0,Corey Lewandowski has left the Trump campaign to spend more time trying to spell his last name.,[],0
744671767755694080,2016-06-19 23:22:39,8,8,0,0.43,0.01818181818181818,0,"Pull your father's finger today, he could die tomorrow.",[],0
744551017702907908,2016-06-19 15:22:50,54,19,0,0.43,0.03571428571428571,0,Happy Father's Day to the one person on earth who you will never be good enough for.,[],0
743834325184090112,2016-06-17 15:54:57,30,39,0,0.43,0.07407407407407407,0,Donald Trump names Vladimir Putin as his running mate.,[],0
743124105466130432,2016-06-15 16:52:47,19,21,0,0.43,0.053763440860215055,0,GOP resigns itself to presidential nominee who is a walking edition of the National Enquirer.,[],0
743084926019510273,2016-06-15 14:17:06,16,21,0,0.43,0.06,0,Disney's Peter Pan exhibit a little too realistic.,[],0
742848817872154625,2016-06-14 22:38:54,23,31,0,0.43,0.09876543209876543,0,"Donald Trump claims he supports LGBT, calls Chris Christie his 'favorite faggot.'",[],0
742746077565161472,2016-06-14 15:50:39,15,24,0,0.43,0.043010752688172046,0,GOP pledges to protect gay Americans so they can safely convert them back to heterosexuality.,[],0
742694650490847232,2016-06-14 12:26:17,11,13,0,0.43,0.05555555555555555,0,"America mourns 49 dead in Orlando, Donald Trump nurses massive erection.",[],0
742052801862328320,2016-06-12 17:55:49,57,39,0,0.43,0.04081632653061224,0,Donald Trump strokes ego during national tragedy.,[],0
742046609320648704,2016-06-12 17:31:12,53,79,0,0.43,0.07692307692307693,0,GOP pretends to give a shit about gays.,[],0
742020460657926144,2016-06-12 15:47:18,7,12,0,0.43,0.05128205128205128,0,Ted Nugent advocates arming 'the gays.',[],0
741293771497852928,2016-06-10 15:39:42,8,11,0,0.43,0.06779661016949153,0,Donald Trump thinks Don King endorsing him is a good thing.,[],0
741254961602940928,2016-06-10 13:05:29,5,15,0,0.43,0.028846153846153848,0,"Ryan criticizes Trump for threatening to 'ass rape' judiciary, says he will still vote for him November.",[],0
741028592520417280,2016-06-09 22:05:58,14,15,0,0.43,0.046511627906976744,0,Bernie Sanders refuses to accept mortality.,[],0
740621993318449152,2016-06-08 19:10:17,17,6,0,0.43,0.03389830508474576,0,Donald Trump pretending to be nice until he's a dick again.,[],0
740591258377293824,2016-06-08 17:08:10,29,32,0,0.43,0.025,0,Bernie Sanders also refusing to give up dream of being firefighter or astronaut.,[],0
740579939905343488,2016-06-08 16:23:11,12,17,0,0.43,0.09259259259259259,0,Donald Trump says favorite movie 'American History X.',[],0
740573612734853124,2016-06-08 15:58:03,12,10,0,0.43,0.06896551724137931,0,Hillary Clinton spends Ghostbusters Day trying to exterminate spirit of Bernie Sanders.,[],0
740553039715696640,2016-06-08 14:36:18,7,11,0,0.43,0.09523809523809523,0,Bernie Sanders demands rent-free apartment at DNC Headquarters.,[],0
740308321840701440,2016-06-07 22:23:52,22,22,0,0.43,0.07692307692307693,0,Donald Trump outraged Stanford rapist not a Mexican.,[],0
740259576046571521,2016-06-07 19:10:10,7,8,0,0.43,0.06451612903225806,0,Donald Trump shits in sombrero.,[],0
740164502155583488,2016-06-07 12:52:23,25,33,0,0.43,0.04819277108433735,0,"AP announces Hillary clinches nomination, Bernie supporters angrily crunch granola.",[],0
739871597243322368,2016-06-06 17:28:29,15,19,0,0.43,0.1282051282051282,0,Paul Ryan plays fiddle while GOP burns.,[],0
739812349079658497,2016-06-06 13:33:03,7,10,0,0.43,0.08620689655172414,0,Donald Trump says black Hermione 'unfair to Harry Potter.',[],0
738720060097728512,2016-06-03 13:12:41,23,28,0,0.43,0.06756756756756757,0,"Breaking: Donald Trump tells truth.

Revised: 'Truth' turns out to be lie.",[],0
738372459687256064,2016-06-02 14:11:27,10,12,0,0.43,0.06557377049180328,0,Trump University Diploma selling on eBay for your self-worth.,[],0
738005722848497664,2016-06-01 13:54:10,12,10,0,0.43,0.03614457831325301,0,Every student graduating from Trump University received a full bottle of snake oil.,[],0
737650426858835970,2016-05-31 14:22:21,5,6,0,0.43,0.03,0,"Donald Trump refuses to watch ""Roots"" remake, says he will 'redouble unflagging support for police.'",[],0
737291667447910402,2016-05-30 14:36:46,43,31,0,0.43,0.027777777777777776,0,Donald Trump promises veterans more wars for their children to fight in.,[],0
736929059557519360,2016-05-29 14:35:53,10,19,0,0.43,0.030303030303030304,0,Asshole puts raisins in coleslaw.,[],0
736565631991095296,2016-05-28 14:31:46,11,13,0,0.43,0.058823529411764705,0,Colonel Sanders admits secret ingredient in chicken is Donald Trump.,[],0
736296261612097538,2016-05-27 20:41:23,25,22,0,0.43,0.034482758620689655,0,Donald Trump chickens out of debate with harmless old man.,[],0
736172870062252034,2016-05-27 12:31:04,21,36,0,0.43,0.0425531914893617,0,"Obama performs well at Hiroshima, doesn't bomb.",[],0
735832953071230976,2016-05-26 14:00:21,23,38,0,0.43,0.07017543859649122,0,Bernie Sanders and Donald Trump announce yelling contest.,[],0
735192501431246848,2016-05-24 19:35:26,16,26,0,0.43,0.04054054054054054,0,"Kris Jenner changes last name back to Kardashian, still same awful person.",[],0
735132735417749506,2016-05-24 15:37:56,5,7,0,0.43,0.044444444444444446,0,Donald Trump claims moon landings were faked.,[],0
735112098846539776,2016-05-24 14:15:56,8,21,0,0.43,0.043478260869565216,0,Kim Kardashian and Kanye West celebrate anniversary by cramming it down your fucking throat.,[],0
734857607740035072,2016-05-23 21:24:41,24,26,0,0.43,0.023255813953488372,0,New study says only thing worse than America's presidential candidates is its schools.,[],0
732982551502000129,2016-05-18 17:13:53,7,17,0,0.43,0.05357142857142857,0,Donald Trump asks female Ghostbusters to try on bikinis.,[],0
731875420602281984,2016-05-15 15:54:32,50,43,0,0.43,0.023809523809523808,0,"Donald Trump denies being misogynist, claims 'no one treats bitches better than me.'",[],0
731151403138334721,2016-05-13 15:57:33,8,10,0,0.43,0.10869565217391304,0,Donald Trump considers butler for head of CIA.,[],0
730746226585571328,2016-05-12 13:07:31,5,5,0,0.43,0.057971014492753624,0,Donald Trump proposes cutting taxes for George Zimmerman's gun sales.,[],0
730396200621461505,2016-05-11 13:56:38,5,9,0,0.43,0.038461538461538464,0,White nationalists nominate Trump as their delegate.,[],0
730026583793250304,2016-05-10 13:27:55,15,14,0,0.43,0.03896103896103896,0,"Obama to make historic visit to Hiroshima, Trump promises bigger, better one.",[],0
729677219644227585,2016-05-09 14:19:40,18,16,0,0.43,0.04878048780487805,0,"Donald Trump sends message, Paul Ryan wakes up with bloody elephant's head in bed.",[],0
729372732480163840,2016-05-08 18:09:45,14,12,0,0.43,0.013513513513513514,0,Millions of mothers thank children for gifts by pointing out inadequacies.,[],0
728356926795489280,2016-05-05 22:53:18,17,24,0,0.43,0.05555555555555555,0,Paul Ryan flirts with having a soul.,[],0
728214644159066112,2016-05-05 13:27:55,11,18,0,0.43,0.03488372093023256,0,Donald Trump secretly hires Mexican to iron fresh sheets for his swearing in ceremony.,[],0
727959123191463936,2016-05-04 20:32:34,45,48,0,0.43,0.13043478260869565,0,https://t.co/4b7SrQyxoM,['https://t.co/4b7SrQyxoM'],0
727878076571521025,2016-05-04 15:10:31,12,16,0,0.43,0.05128205128205128,0,Carly Fiorina falls off face of planet.,[],0
727855096990674944,2016-05-04 13:39:12,41,42,0,0.43,0.09433962264150944,0,"Trump wins Indiana, America prepares for End of Days.",[],0
727671170506592256,2016-05-04 01:28:21,35,43,0,0.43,0.06666666666666667,0,"Hitler II, coming to a voting booth near you.",[],0
727490235207180288,2016-05-03 13:29:22,16,15,0,0.43,0.0625,0,America looks to Indiana to initiate Armageddon.,[],0
727205698598277122,2016-05-02 18:38:44,12,6,0,0.43,0.05319148936170213,0,"Carly Fiorina appears to fall off stage introducing Ted Cruz, 101 Dalmations being questioned.",[],0
727145084244922369,2016-05-02 14:37:52,28,25,0,0.43,0.04081632653061224,0,Donald Trump names ignorance as his running mate.,[],0
726962916361179137,2016-05-02 02:34:00,7,19,0,0.43,0.13333333333333333,0,Ted Cruz deader than Jon Snow.,[],0
725694117636923392,2016-04-28 14:32:15,4,6,0,0.43,0.125,0,Ted Cruz makes John Boehner cry.,[],0
725450759131783169,2016-04-27 22:25:13,57,50,0,0.43,0.07352941176470588,0,"Ted Cruz names Cruella de Vil as running mate, Dalmatians terrified.",[],0
725315885976674304,2016-04-27 13:29:17,36,43,0,0.43,0.015748031496062992,0,Donald Trump on verge of gaining access to thermonuclear weapons and annihilating planet due to foreign insult over tiny hands.,[],0
724665724766158849,2016-04-25 18:25:47,6,6,0,0.43,0.07692307692307693,0,Tom Brady blowing back up.,[],0
723202658379661312,2016-04-21 17:32:04,13,15,0,0.43,0.10526315789473684,0,Prince of Earth meets Prince of Peace.,[],0
723190495774695425,2016-04-21 16:43:45,7,16,0,0.43,0.06779661016949153,0,Donald Trump blames Obama for severed relations with Chyna.,[],0
722789847304417280,2016-04-20 14:11:43,14,29,0,0.43,0.08,0,Donald Trump proves NY still has lots of assholes.,[],0
722782704828293121,2016-04-20 13:43:20,10,20,0,0.43,0.023255813953488372,0,"Potheads forget it's 4/20, smoke up anyway.",[],0
