id,created_at,retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Tweet,URLs,Fake or Not
789205082210390018,2016-10-20 20:42:08,1034,4581,1,0.57,0.07462686567164178,0,Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: https://t.co/XiNXrgnPoF,['https://t.co/XiNXrgnPoF'],1
789176114597859330,2016-10-20 18:47:02,1506,6826,1,0.57,0.05319148936170213,0,"There's still more work to do, but let's celebrate how far we've come. https://t.co/kUVWn68kJw",['https://t.co/kUVWn68kJw'],1
789162509823455232,2016-10-20 17:52:58,620,2715,1,0.57,0.1111111111111111,0,LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. https://t.co/7FsQXut07O,['https://t.co/7FsQXut07O'],1
789156519740788737,2016-10-20 17:29:10,796,0,1,0.57,0.1056338028169014,0,"RT @WhiteHouse: Each day, @POTUS reads 10 letters from Americans. Today, we're sharing some of the letters written about #ACA: https://t.co…",['https://t.co\xe2\x80\xa6'],1
789147820695486464,2016-10-20 16:54:36,493,2324,1,0.57,0.09523809523809523,0,Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act. https://t.co/7FsQXut07O,['https://t.co/7FsQXut07O'],1
789127975140601856,2016-10-20 15:35:45,1070,3716,1,0.57,0.09701492537313433,0,There's a lot of misinformation floating around. Make sure you've got the facts—join the @OFA Truth Team:… https://t.co/SpfRFK5LWq,['https://t.co/SpfRFK5LWq'],1
788834727054630913,2016-10-19 20:10:29,994,3391,1,0.57,0.07317073170731707,0,"From coast to coast, editorial boards are denouncing Senate obstructionism. Take a look: https://t.co/vqDr2bBiVr #DoYourJob",['https://t.co/vqDr2bBiVr'],1
788803700286291969,2016-10-19 18:07:12,1386,4405,1,0.57,0.08035714285714286,0,"Our Supreme Court has been short a justice for far too long. #DoYourJob, Senate leaders. https://t.co/yJlejtHjr0",['https://t.co/yJlejtHjr0'],1
788770735489552385,2016-10-19 15:56:12,994,0,1,0.57,0.08333333333333333,0,"RT @SecBurwell: Today, 20M more Americans have coverage thanks to the #ACA. Our uninsured rate is the lowest in our nation’s history. Lowes…",[],1
788758927617826816,2016-10-19 15:09:17,2431,7612,1,0.57,0.10714285714285714,0,The need for a ninth justice is undeniably clear. #DoYourJob https://t.co/L1EBgNbh3Q,['https://t.co/L1EBgNbh3Q'],1
788469915527163905,2016-10-18 20:00:51,1907,4499,1,0.57,0.07142857142857142,0,We can't afford to let this be the new normal. https://t.co/nJzyfz2Zlw #ActOnClimate,['https://t.co/nJzyfz2Zlw'],1
788445867900489728,2016-10-18 18:25:18,741,2897,1,0.57,0.07633587786259542,0,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/JZnvlb080l #ActOnClimate,['https://t.co/JZnvlb080l'],1
788426999626731521,2016-10-18 17:10:19,2086,8264,1,0.57,0.1092436974789916,0,"Climate change is real, but so is the progress we're making to #ActOnClimate. Let's keep it up. https://t.co/GOFKXQblGJ",['https://t.co/GOFKXQblGJ'],1
788405579316277248,2016-10-18 15:45:12,839,3392,1,0.57,0.1,0,This is just the latest step forward in the push to #ActOnClimate. https://t.co/UDInkidKkP,['https://t.co/UDInkidKkP'],1
788141079795163136,2016-10-17 22:14:11,1383,5595,1,0.57,0.10526315789473684,0,Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. https://t.co/xleq3HHSZt #LetGirlsLearn,['https://t.co/xleq3HHSZt'],1
788124404886540288,2016-10-17 21:07:55,1237,3280,1,0.57,0.029411764705882353,0,"Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change: https://t.co/vM3xM6mCf3",['https://t.co/vM3xM6mCf3'],1
788088844771926016,2016-10-17 18:46:37,1408,3844,1,0.57,0.08633093525179857,0,Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent: https://t.co/OMdTVim0TC #DoYourJob,['https://t.co/OMdTVim0TC'],1
788055101445287936,2016-10-17 16:32:32,731,0,1,0.57,0.09027777777777778,0,"RT @WhiteHouse: ""Nobody should be priced out of a higher education."" —@POTUS on the progress we've made: https://t.co/4YohVv7Qea https://t.…","['https://t.co/4YohVv7Qea', 'https://t.\xe2\x80\xa6']",1
788040236982939648,2016-10-17 15:33:28,419,0,1,0.57,0.07746478873239436,0,RT @WHLive: Watch as @POTUS speaks on the progress made to ensure every student has the opportunity to realize their potential: https://t.c…,['https://t.c\xe2\x80\xa6'],1
788039460411682817,2016-10-17 15:30:23,3460,11173,1,0.57,0.04225352112676056,0,Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and a… https://t.co/w9bPtpSmm7,['https://t.co/w9bPtpSmm7'],1
787039774330748928,2016-10-14 21:17:59,1069,3767,1,0.57,0.10084033613445378,0,We need a fully functional Supreme Court. Editorial boards across the country agree: https://t.co/BkLrNaTtzN #DoYourJob,['https://t.co/BkLrNaTtzN'],1
787010142378332160,2016-10-14 19:20:14,5469,14001,1,0.57,0.1619718309859155,0,The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS… https://t.co/iTVTqGIUvV,['https://t.co/iTVTqGIUvV'],1
786982739517943808,2016-10-14 17:31:21,737,2782,1,0.57,0.10687022900763359,0,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/7MDQGYgX2u #ActOnClimate,['https://t.co/7MDQGYgX2u'],1
786964419905523712,2016-10-14 16:18:33,1121,4217,1,0.57,0.08602150537634409,0,"Cynics, take note: When we #ActOnClimate, we build a stronger future. https://t.co/wHHMdo2ro6",['https://t.co/wHHMdo2ro6'],1
786680553617629185,2016-10-13 21:30:34,1989,6782,1,0.57,0.04929577464788732,0,"""That’s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more: https://t.co/VxpwLIR4uF",['https://t.co/VxpwLIR4uF'],1
786665200711786496,2016-10-13 20:29:34,768,2627,1,0.57,0.06976744186046512,0,Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland: https://t.co/hzuhZYevfo #DoYourJob,['https://t.co/hzuhZYevfo'],1
786634894629740544,2016-10-13 18:29:08,2560,8877,1,0.57,0.09375,0,"Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP",['https://t.co/5HFXhgTMoP'],1
786610870180646913,2016-10-13 16:53:40,1056,3219,1,0.57,0.10144927536231885,0,Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country. https://t.co/PhKOBKXLmS #DoYourJob,['https://t.co/PhKOBKXLmS'],1
786588412656562176,2016-10-13 15:24:26,2577,0,1,0.57,0.13194444444444445,0,"RT @WIRED: After eight years in office, @POTUS remains optimistic about the world's future. His essay as WIRED’s guest editor: https://t.co…",['https://t.co\xe2\x80\xa6'],1
786311063025451012,2016-10-12 21:02:21,566,2274,1,0.57,0.1111111111111111,0,LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. https://t.co/FK0ytbKw1q,['https://t.co/FK0ytbKw1q'],1
786309121393856512,2016-10-12 20:54:38,546,0,1,0.57,0.1056338028169014,0,"RT @WhiteHouse: In honor of #HispanicHeritageMonth, we celebrate the progress that Hispanic Americans have made under @POTUS: https://t.co/…",['https://t.co/\xe2\x80\xa6'],1
786291325486309381,2016-10-12 19:43:55,570,2285,1,0.57,0.0847457627118644,0,Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: https://t.co/EtwjaKgYFW,['https://t.co/EtwjaKgYFW'],1
786264508436058112,2016-10-12 17:57:21,922,3606,1,0.57,0.07246376811594203,0,"Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. https://t.co/LRYkXVw3rO #ActOnClimate",['https://t.co/LRYkXVw3rO'],1
786243954601660417,2016-10-12 16:35:41,3764,12289,1,0.57,0.05223880597014925,0,Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.co/mP29bpRdU9,['https://t.co/mP29bpRdU9'],1
786226181318123523,2016-10-12 15:25:03,1273,3492,1,0.57,0.05343511450381679,0,Climate change's effects are devastating. Denying the science behind it does nothing to help. https://t.co/Rww40wwgD9 #ActOnClimate,['https://t.co/Rww40wwgD9'],1
785993169460527104,2016-10-11 23:59:09,1681,7527,1,0.57,0.0967741935483871,0,"""On behalf of Michelle and our family, G’mar Chatimah Tovah."" —President Obama #YomKippur",[],1
785952655113723904,2016-10-11 21:18:09,20437,44204,1,0.57,0.08270676691729323,0,"""LGBT individuals deserve to know their country stands beside them."" —President Obama #NationalComingOutDay https://t.co/op7nBzbaod",['https://t.co/op7nBzbaod'],1
785933569365450752,2016-10-11 20:02:19,3120,10170,1,0.57,0.13114754098360656,0,The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob https://t.co/eVSPSIFNpB,['https://t.co/eVSPSIFNpB'],1
785912543210377216,2016-10-11 18:38:46,926,3201,1,0.57,0.08759124087591241,0,Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote: https://t.co/TSavHP3mHg #DoYourJob,['https://t.co/TSavHP3mHg'],1
785894365298208769,2016-10-11 17:26:32,2355,7291,1,0.57,0.09016393442622951,0,"Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob. https://t.co/j1lEkdMYV6",['https://t.co/j1lEkdMYV6'],1
785865432486014980,2016-10-11 15:31:34,473,1872,1,0.57,0.14634146341463414,0,Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC,['https://t.co/zjexLUJXAC'],1
784514411604041729,2016-10-07 22:03:05,1838,6643,1,0.57,0.06666666666666667,0,"The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.… https://t.co/ZkN8HVbn3E",['https://t.co/ZkN8HVbn3E'],1
784493195061239808,2016-10-07 20:38:47,668,2364,1,0.57,0.07407407407407407,0,Deadline tonight—help rein in payday lenders that succeed by targeting vulnerable Americans: https://t.co/7OlpH6OFek #StopTheDebtTrap,['https://t.co/7OlpH6OFek'],1
784482008730734592,2016-10-07 19:54:20,609,2584,1,0.57,0.13274336283185842,0,The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap. https://t.co/UMO01OUkdh,['https://t.co/UMO01OUkdh'],1
784453805706534916,2016-10-07 18:02:16,630,2588,1,0.57,0.07352941176470588,0,"Our economy is on a better, stronger course. https://t.co/yzB6x7CExJ",['https://t.co/yzB6x7CExJ'],1
784427310703345664,2016-10-07 16:16:59,1132,3859,1,0.57,0.044444444444444446,0,The economic progress we've made is undeniable—let's keep it up. https://t.co/gAlfaC1hkI,['https://t.co/gAlfaC1hkI'],1
784411527193456640,2016-10-07 15:14:16,1201,3328,1,0.57,0.11023622047244094,0,Check out President Obama's essay in @TheEconomist on the unique challenges the American economy faces. https://t.co/jKJNCrQALL,['https://t.co/jKJNCrQALL'],1
784392680008712192,2016-10-07 13:59:22,2187,7920,1,0.57,0.01904761904761905,0,"The economy added 156,000 jobs in September—extending the longest streak of total job growth on record.",[],1
784099769425596418,2016-10-06 18:35:27,748,2676,1,0.57,0.11666666666666667,0,ICYMI: Read about the historic #ParisAgreement and what it means for the fight to #ActOnClimate. https://t.co/eMefgFZk53,['https://t.co/eMefgFZk53'],1
784081476434272256,2016-10-06 17:22:46,718,0,1,0.57,0.13380281690140844,0,"RT @WhiteHouse: This is #SXSL: The White House festival of ideas, art, and action. Take a peek inside: https://t.co/BbvvMEaQTF https://t.co…","['https://t.co/BbvvMEaQTF', 'https://t.co\xe2\x80\xa6']",1
784057869549252608,2016-10-06 15:48:57,912,3288,1,0.57,0.08029197080291971,0,The cost of clean energy technology dropped significantly over the last eight years. Get the chart: https://t.co/fuGQMXeRYb #ActOnClimate,['https://t.co/fuGQMXeRYb'],1
783781468719943680,2016-10-05 21:30:38,1339,5529,1,0.57,0.07476635514018691,0,This historic step in the fight to #ActOnClimate came faster than anyone predicted. https://t.co/W2rtcNXkI7,['https://t.co/W2rtcNXkI7'],1
783769909146845184,2016-10-05 20:44:42,1773,6147,1,0.57,0.07801418439716312,0,"""Today is a historic day in the fight to protect our planet for future generations."" —President Obama #ActOnClimate https://t.co/x3dJSCYUcj",['https://t.co/x3dJSCYUcj'],1
783751285212258304,2016-10-05 19:30:42,497,1894,1,0.57,0.1262135922330097,0,LIVE: President Obama is delivering a statement on the Paris Climate Agreement. https://t.co/mNpQ6QyA91,['https://t.co/mNpQ6QyA91'],1
783695919006920704,2016-10-05 15:50:42,772,2419,1,0.57,0.1,0,Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy: https://t.co/zuSWzxSaqW #DoYourJob,['https://t.co/zuSWzxSaqW'],1
783404014054412288,2016-10-04 20:30:46,695,2684,1,0.57,0.09900990099009901,0,Enough is enough. Say it's time for Senate leaders to get to work: https://t.co/2M789YIcBk #DoYourJob,['https://t.co/2M789YIcBk'],1
783373180861767681,2016-10-04 18:28:15,2029,7047,1,0.57,0.06569343065693431,0,"""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" —President Obama https://t.co/cfxpSBNWIU",['https://t.co/cfxpSBNWIU'],1
783349420951674880,2016-10-04 16:53:50,746,3408,1,0.57,0.16,0,Take what matters with you. https://t.co/E0hXWSu1q3 https://t.co/KJJdkE8DML,"['https://t.co/E0hXWSu1q3', 'https://t.co/KJJdkE8DML']",1
783322842955862020,2016-10-04 15:08:13,1642,6446,1,0.57,0.07317073170731707,0,"We've come a long way, but the fight for fairness and an economy that works for everyone continues. https://t.co/WWRhZHwYWE",['https://t.co/WWRhZHwYWE'],1
783033210745655296,2016-10-03 19:57:20,1337,0,1,0.57,0.13380281690140844,0,RT @NatGeoChannel: Tonight @POTUS will be joined by @LeoDiCaprio for a conversation on combating climate change: https://t.co/yCN9K74Jnj #S…,['https://t.co/yCN9K74Jnj'],1
783009809356304385,2016-10-03 18:24:20,121086,308852,1,0.57,0.0898876404494382,0,Side-by-side for 24 years. Here's to many more. #HappyAnniversary https://t.co/nh8Xfc7IWU,['https://t.co/nh8Xfc7IWU'],1
782987406949486592,2016-10-03 16:55:19,360,0,1,0.57,0.17857142857142858,0,"RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why: https://t.co/JvtZFKpQKZ",['https://t.co/JvtZFKpQKZ'],1
782966115248910337,2016-10-03 15:30:43,478,1965,1,0.57,0.15584415584415584,0,Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3,['https://t.co/O8PhOX5jJ3'],1
782250219027128320,2016-10-01 16:06:00,479,0,1,0.57,0.06944444444444445,0,"RT @OFA: ""Since I took office, another ten million private-sector workers have gained paid sick leave."" —President Obama https://t.co/Ud3vq…",['https://t.co/Ud3vq\xe2\x80\xa6'],1
782230260767084545,2016-10-01 14:46:41,832,3676,1,0.57,0.07086614173228346,0,"In the weekly address, President Obama discusses why access to paid leave is so important. https://t.co/q9kDEqYs5u #LeadOnLeave",['https://t.co/q9kDEqYs5u'],1
781970043894632448,2016-09-30 21:32:41,2233,8550,1,0.57,0.06976744186046512,0,Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave https://t.co/FF4hTkgOZy,['https://t.co/FF4hTkgOZy'],1
781949494631858176,2016-09-30 20:11:02,2060,5271,1,0.57,0.08571428571428572,0,"After thirty years in Congress, Senator, this should not be your proudest accomplishment. https://t.co/FwGAJsBCoo… https://t.co/86F1fhUWsp","['https://t.co/FwGAJsBCoo\xe2\x80\xa6', 'https://t.co/86F1fhUWsp']",1
781913425496662016,2016-09-30 17:47:42,965,3439,1,0.57,0.05925925925925926,0,We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: https://t.co/d6nmum1Ut7 #DoYourJob,['https://t.co/d6nmum1Ut7'],1
781885668016332800,2016-09-30 15:57:24,3161,9841,1,0.57,0.051470588235294115,0,"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob https://t.co/qtzcY3iwyl",['https://t.co/qtzcY3iwyl'],1
